MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
-0.5711148481161178,0.10972655218090156,-0.006366163660903521,-0.023617583944737123,-0.29663553967769385,0.04584258835856425,-0.05243808102025924,0.02174940025221871,-0.01618248880771099,-0.013620476958182397,-0.03255700453569946,-0.018117261766592865,0.01860579478340947,-0.03215332887418076,0.08108041589353449,0.06436773514897344,-0.0739571457236785,0.1738054143740798,0.21524170749861285,0.2843577463157082,0.024972875238903125,0.2727145222508328
-0.3699530064357807,0.12658519200777038,0.003029319190863335,-0.010292353608107848,-0.2054051553906701,0.12043676411857164,-0.04761716880472437,0.08048315946309051,0.01941469296089251,0.017241871800004253,0.06383873321599083,-0.03563551569667586,0.031907350724020664,0.0661592382361391,0.07621436736288383,0.057102162532712206,-0.004967064270510887,0.1786493837242642,0.27690495706211976,0.2290603141845063,-0.034259335203678666,0.2969199228061472
0.024032219170166517,0.007398533446348971,-0.008446555140105873,0.03920097894398788,0.05086548795038599,-0.18798421673125187,0.03553453644635274,-0.15847669153311142,-0.013519206496237486,-0.02812649943422143,0.013002184899846565,-0.03554584170324276,-0.07827293573007153,0.007130111819126575,-0.03874413090019522,-0.02886685886087733,-0.03496736551025448,-0.18410364863026477,-0.05443854895965627,-0.146627943739424,-0.22161430543222477,-0.06372725788936202
0.025523786864846534,0.02061691879228214,-0.011350760444543938,0.015806372087552933,0.023624863340282454,-0.12896571606247512,0.010362481192197551,-0.1175407675248624,-0.04314963570245056,-0.038151128313556514,-0.014131409742892521,-0.04790671507122319,-0.018225412665074634,-0.014360335738013768,0.031031956253701334,0.010648367852554986,0.009938076697794573,-0.17970247666362602,0.08314322252869767,0.16212242415689523,0.16477375975782246,0.07231511438101558
0.03847504131456245,0.0076962030325599005,0.011592537485075246,0.0433682280275235,0.05732989812014882,-0.21857042229048496,0.01777290660260711,-0.193870853928082,-0.05943104749609118,-0.0536043766566374,-0.057921024038163196,-0.07214803675468738,-0.10599196304713666,-0.05780752630377653,-0.030100565461122056,-0.031014065112949463,-0.04773041678628229,-0.2025186609435052,0.007135856159032546,-0.010996370973932705,-0.13059406590382505,-9.970577147982332e-05
0.019228503003179947,0.014300120541075444,0.005590421220259667,0.004061411220404843,0.012804569045458757,-0.15392754331246683,-0.0001942187394797938,-0.14259435213433017,-0.06183904176787554,-0.061475438731098155,-0.04147536166608849,-0.06666611006409821,-0.06962474714814364,-0.04176460232131232,0.0047929486125588725,-0.008003298597525575,-0.11699830344260409,-0.2340419695913691,0.11231707113065746,0.008226948530661105,-0.06484221120936579,0.1281847521547412
0.03600897565348811,-0.18034918416187803,-0.011318607055026464,-0.030102941639707493,-0.009456103279960482,-0.047922036878431114,-0.025563197555345998,-0.0464449789548991,-0.048817240040254055,-0.030889273721614287,-0.04792548903944876,-0.045752225880876705,0.009180580515276513,-0.049414790550136596,0.0256511793255471,-0.004284078012922543,-0.0711678021464396,-0.3316024054772288,0.09305333531114157,0.1033434634008609,-0.004770450466398155,0.09940502035426664
0.014346870877308755,-0.06832179080811958,-0.014694726288939856,-0.03758644986063451,-0.00022961673690903068,0.022445509951887124,-0.023630681015847553,0.01996292044996398,0.016969109838594815,0.015083777485701378,-0.005055558351337742,0.019007595412412707,0.07888022965318878,-0.004910424136610043,-0.00639614209530063,0.006149766241016889,0.0022355242963928083,-0.2994164773249404,0.15144418861737904,0.33501045664421003,0.011722770844401563,0.1502530687911223
0.04952768263735648,0.06191101315878045,-0.019406039943514416,-0.013798755357242882,0.0029152516404723065,0.05075921901545692,-0.0038118390567585866,0.051561287775642756,0.04205252726800334,0.014673887901090336,0.02861850513075642,0.04510771887321242,0.09974235665887386,0.04217125585145858,0.009655008407510901,-0.013530215700014862,0.028313799770973657,0.03726849470947135,0.14004026978991035,0.1613397152047441,-0.0786379327550261,0.13632210501137607
0.05187531106246917,0.048350525870090096,-0.002036939979936049,-0.030863275528705218,-0.0031760868269696844,0.06826665878025562,-0.015668129153899785,0.0641111926204892,0.04643658352221598,0.03176755137866965,0.026713158492991326,0.0564517969432105,0.12671120665351274,0.02941441869979634,0.003128467624830683,-0.02280452932141869,0.0037599565359249117,-0.03450004452860586,0.15594655666921442,0.22723037604974286,0.00257236572340164,0.19262181954100743
0.04411428361525232,0.08387819620551405,-0.022436084331201752,-0.037662120565672474,0.009186271707572045,0.07298415985510978,-0.025316119925377,0.07194000261655069,0.04565593662298033,0.04111601390092679,0.02843817487076773,0.05450584485824636,0.12183712979221765,0.027684461788539807,0.00041488194199802833,-0.02246573147362267,0.041771526675525875,0.006818842351742508,0.1559055944884168,0.11241030319489287,-0.009287105477318229,0.21279211433861595
0.05681127194953543,0.08676229813877269,-0.0057029032637893,0.010563988756919994,0.03382968633249351,0.015255893591576112,0.009144275300958578,0.009712275119107022,0.06761056182225027,0.04787174779087584,0.0433883498667291,0.07938012184705852,0.17507536901577433,0.04312655248346934,0.05211172962719131,0.018816096402234375,0.0039331569304072314,-0.008501951406723733,0.14572017128973644,0.07656700434680373,0.05731694548643837,0.2036908802935242
0.04155581084788668,0.04747656254189356,-0.009704680993461244,0.013291482056277172,0.031958342840181814,0.0067542548813542495,0.009869435600587229,0.003040772099533881,0.04014417184523549,0.029620371420524146,0.019088954581774484,0.05393146879088932,0.14130392542003475,0.022727551574165082,0.049783870920035264,0.024639236605646743,-0.0017294584036287761,-0.058580367659915325,0.20654592437028685,0.13526796028941201,0.027672350808352012,0.19909811351762433
0.02356446355987615,0.05151784701960913,-0.0045789016573185145,0.007618602892129026,0.028287110416523653,0.004151076316423025,0.007952426435494486,0.0010102525775727365,0.04968087680111955,0.036628676472982166,0.021514852176575117,0.060039597378769495,0.19557631726647495,0.019247385812646817,0.033564056639112605,0.02404482950811404,0.011692192061680358,-0.057539574656656794,0.16444597324416454,-0.0015104477941517323,0.05590070606467334,0.20240247813965756
0.05238851673574229,-0.09844371759780811,-0.19304914732612605,-0.3779385042766915,-0.19201453101093247,0.24653214927358463,-0.4604154846857087,0.11971645503178431,-0.04337257047317423,-0.014945313691594147,-0.18100715763750963,-0.030859719155405675,-0.011073047631934002,-0.1830439208679624,0.08437845860595954,0.05225135732342996,-0.05197070854992252,0.06616075240260287,0.12275559423368505,0.031579648680340425,-0.08945568591990033,0.1310610343550687
0.08180076873254646,-0.06590983694817955,-0.038428447346856416,-0.15341410668675284,-0.21038518852570232,0.13201733112459255,-0.22921936955265387,0.08119575729005411,-0.011853646970847665,-0.05102151732992084,0.11808867477188313,0.044594117828788304,-0.079682807980554,0.11374866171363283,0.03771000600510171,0.027426433683756867,0.021477498489176797,0.09844968817580833,0.13018758991561155,0.13067022586048388,-0.22614607717014243,0.15141783757307167
0.13222030450032102,-0.01903805449409596,-0.15541620957094288,-0.044516694476198444,0.08848076281215164,0.05361431925954462,0.03434100332301994,-0.00788700734190596,-0.024862148228479267,-0.015596571184547558,-0.11129045617223415,-0.02160131113550842,-0.013939869194723791,-0.11174792936259671,0.10344397430892162,0.012793274925745689,-0.01818184851071217,0.05155515257838641,-0.02417529516963376,0.09987332647218189,0.13197451883293834,-0.1052390523164868
0.08762947099179491,-0.027496216469851235,-0.16168389400876548,-0.12262026567062473,0.0616305895274547,0.047250380401281177,-0.13092881795384861,-0.01773634124932666,-0.046986050460372984,-0.034196217016006766,-0.1481506232607247,-0.040454656686149774,-0.022360207763941882,-0.1465522578050943,0.13133448645788157,-0.021050156320122648,-0.04002449186137298,0.057713377939605744,-0.07839615736555959,-0.10416326183636491,-0.012857663248831409,-0.0333622601912715
0.14804135618475292,0.059709508228444785,-0.049642243656542025,0.23291182169845695,0.23681542527308644,-0.2598888082930416,0.21446603869414946,-0.18011886046397493,-0.01887866316791918,0.008225559230429254,-0.15300165643302563,-0.05016813540399012,-0.0003700741489219952,-0.15810734658030878,0.008735835405688315,-0.04014819002540179,0.004022921477942976,-0.06487604176773913,-0.6251215167359079,0.4301855307715366,-0.057094552934809584,-0.45501894960797545
0.1285516266547383,-0.037281710416022566,-0.14600457980417222,-0.14474201242776522,0.06705185596458088,0.13607958344041302,-0.07185741684140715,0.04223954374902005,-0.05113571953828852,-0.017721386564583094,-0.21042496074043004,-0.059187812911429584,-0.02742860414786763,-0.21097066360870692,0.108276274601626,-0.06209685134073207,-0.01799027981744356,0.04829022948476455,-0.29735601836290787,-0.02565645099396918,-0.1528640949066621,-0.23618072486475059
0.04624362334295085,0.020348287200099693,-0.053190389233659624,0.006223912741028865,0.0017472787554498462,-0.08251085299456397,-0.00961741863183124,-0.07274898918565292,0.010509506798610435,0.013042816063103417,0.04826775631392492,0.021073999156825746,-0.06964805010395793,0.04791072485195318,-0.06210888888302147,0.007062671463463943,0.018737996310474493,0.08451781448819314,-0.2901684066276338,-0.06012396225489751,-0.33900907407833364,-0.23567822104331562
-0.010635919117402163,0.0184409313971383,-0.08416508087233608,0.025190131873190927,0.013856842007220632,-0.08658956881739038,0.0029066724269211437,-0.06241178756457355,0.042297733100723246,0.044724455927180946,0.07247160102303846,0.03798054132222879,-0.06318943197611629,0.07010333404690484,-0.06447090509451744,0.08237093556877101,0.011610171930291301,0.0710813418808533,-0.27272857313031235,-0.05299443398715558,-0.09711267974999224,-0.25312466199630523
0.038848799393985445,0.017474801032427156,-0.05195756363368173,0.04468673268031702,0.033197641618444344,-0.11385877760666635,0.0022554318354122195,-0.08433049977443682,-0.007313928780190341,-0.0031069193809813446,0.020092519978639624,-0.00899211807599594,-0.050272559420910135,0.013335023196606106,-0.06457070477877784,0.0693070340287736,-0.019957081973875315,0.05496062369674848,-0.19347609041676242,-0.05712077744006674,-0.369508780996758,-0.17961444733325657
0.0069071315739255975,0.009000591055827838,-0.04330921151750945,0.04423956703393652,0.00024496377486723055,-0.05343632671476053,0.022790627741559974,-0.04716211806276394,0.01869883892819295,0.024652532479918807,0.05914976139415815,-0.0246802303439133,-0.037388374135619455,0.05679620130437691,-0.01774824216904598,0.06453081067254085,0.038404472397723655,0.04930424021727358,-0.19591751761710982,-0.030288744696063755,-0.2045330228719532,-0.2232053395522043
0.007841408454245179,0.007867273886251736,-0.04078423708711227,0.03763228398501555,0.012089854312293235,-0.04655461014038764,0.008020193397146337,-0.025809355943325087,0.0164299476243206,0.003877709846884678,0.0235129305693243,0.016581850588111926,-0.017786449151958095,0.02996165390025094,-0.04218278417175061,0.03692996233824489,0.04197081744206603,0.03168363883551842,-0.13628852000449035,-0.040048426763597704,-0.19005745363100973,-0.14588924109218349
-0.00029782727955815806,0.007952917471590626,-0.05940326081788272,0.05943214320285535,-0.005247847174075859,-0.08650284127696985,0.017168709546614137,-0.05414733936591059,-0.029501265430025795,0.020567018279821936,0.0477316905067858,0.01221076564103505,-0.05889122696253967,0.046163487064409606,-0.045578891837560455,0.06775142305093183,0.06832234281214423,0.06352742689435525,-0.3354539187587024,-0.058645302067034354,0.04781595454072818,-0.306616900329166
0.23159346433364378,0.03408218991340004,0.0350526736823683,0.08120928795505857,0.297181616797548,-0.0007738004823079574,0.045253480457680045,-0.0020426057796995327,0.006719483082866856,0.015241736036148762,0.0012931489299531614,0.02176605994859723,0.02071889605424403,-0.0010664408515708914,0.046286918845356094,0.07760177760848705,-0.07774754519088778,0.27157190895626643,0.019622533328734478,0.03375690783724428,0.07054251155176411,0.0009759035759248232
0.2799026354655666,0.04410310795529341,0.08377725306732099,0.14184484662217092,0.2980979816845379,-0.09097421168900494,0.09744835254525742,-0.0824740508439484,0.0021647979365895594,0.015909155217849916,-0.047359086127838165,-0.010674861838194055,0.01576559364045337,-0.04368200693619679,-0.1452168844991242,0.01719606281984878,-0.17722292256108416,0.21000775970851396,0.07195703708494673,-0.06882056121934363,0.10859730739362568,0.046319697969266646
0.3242825693386377,0.02491350480146126,0.012045150711384851,0.322203768664874,0.25997956839113806,-0.2428552167286079,0.269680968926734,-0.24200585164374064,0.03325462783906825,0.04641113329577256,-0.06298578389809552,-0.0539922216386286,0.07057771141288843,-0.05684306495789268,-0.37485465830478637,-0.041426313393605065,-0.10964095049760973,0.10072255803001967,-0.1126808577902532,0.0017967956407525557,0.015373505245698353,-0.12805382473987656
0.33509233328253757,0.0339809988575373,-0.004558193177114023,0.24805352657034058,0.2905831124108429,-0.19591340041085784,0.19737937463835492,-0.1832031150549154,0.014219424712356018,0.03393571992622734,-0.05269643012837633,-0.0225611006769622,0.044771247890607324,-0.05435950021217639,-0.28709961915921506,-0.008092317349007323,-0.09280616969351098,0.12890463532472568,0.07861360432185129,0.2653809290620406,0.08797448228842625,-0.01825678890817428
0.3322683207381919,0.029692592063278622,0.04584067290169957,0.2544599722463498,0.23396839404567488,-0.20756668507085455,0.19451928204823235,-0.1940716516388291,0.023251180062153935,0.04089582134490791,-0.04827655000386811,-0.04310537774654833,0.025785768511924337,-0.037882154716595805,-0.3925878932255815,-0.06916907124468454,-0.26418434307369043,0.09768172570883603,-0.2112819962188239,-0.038052171606561554,0.0658296552202191,-0.20669336543174388
0.1717330293339586,0.0018715718474876255,0.018072686319364147,0.25455324679011676,0.12562306733835715,-0.03875515892892118,0.24964236970946177,-0.26108543977194776,0.00989426502670583,0.014083279048091939,-0.03732183886470887,-0.03245159791968913,-0.000592389706953,-0.043317851387315615,-0.2256015542626532,-0.12141220976306887,-0.08616047776099277,0.16116717145804038,-0.36262019750873564,-0.4871604678220054,0.044106440064039104,-0.30870692096511765
-0.12713977200059823,-0.06637497137617188,0.03812060561050406,0.018569249886158875,-0.06644232535251451,-0.06904902386578199,-0.013442750330091622,-0.060657747738468,-0.03558066717526643,-0.03337707479515289,-0.039292632900316295,-0.036386001808882774,-0.12865158146107605,-0.03453766717936943,0.0011587465971503168,0.005384104348969463,0.05894041720766017,-0.20231397132632106,-0.353047000823224,-0.3542605262419398,0.04465256080037811,-0.30957227989927205
-0.06334952585834902,-0.04597186715206416,-0.00943620787932779,0.018474681668655565,-0.017523520473485286,-0.08699973226888472,0.0009680159009686552,-0.07566647611092679,-0.039514654572009894,-0.027830808548251616,-0.0383905262430658,-0.041714490479648696,-0.10518732462139792,-0.038179199468469656,0.0013705238116185278,-0.003021333387164701,-0.023523497644952505,-0.2605921944109579,-0.22187550917893803,-0.2060886583592609,-0.01893047984931881,-0.22369107288469403
-0.10289322345165752,-0.06566230303907543,-0.06697909976493487,0.026915233432263038,-0.022680376739608595,-0.09038021470814032,0.007161443767063589,-0.062907688895625,-0.011394134147493084,-0.02356895201679293,-0.009154952112283904,-0.020886072317207467,-0.10555320503676757,-0.006660891259088691,-0.04696267151027705,-0.024804727382749157,-0.019164973884274353,-0.16951681106983843,-0.2770806554393282,-0.32185803059337337,0.010110069325276359,-0.27122082184523283
-0.06599339210306522,-0.05193519092688162,-0.03263715186693858,0.03656524062546343,-0.10263874286845463,-0.10398957405585545,0.013346548501721735,-0.07300554604880323,-0.01898529461955404,-0.021448790865406752,-0.017163669032409345,-0.017860108024685423,-0.12295938475513996,-0.023662473875290715,-0.030909765804804545,-0.019817234858313673,-0.01049000193659508,-0.18677577804038653,-0.21872375250979992,-0.3393296741739864,0.031080852542318186,-0.25434426400976196
-0.12463698447540841,-0.06418563681252669,-0.010126500066631268,0.0318446541494064,-0.026491509414178525,-0.09031340850186322,-0.00794518604195419,-0.0642671322836546,-0.031015068299796878,-0.02889319767498364,-0.028217915933296134,-0.03479594857887285,-0.1174686213278838,-0.02947128133868288,-0.03664366732059205,-0.020932959972280143,-0.026029253017059054,-0.2146317254998871,-0.32932336553764335,-0.26975813116299635,0.03686679349053021,-0.29161255913817596
-0.05561767830881569,-0.02735700973553711,-0.09271387925689666,0.060327942696881624,-0.03146758887258523,-0.0779868826247147,0.03405369748559865,-0.054366107318565504,0.005594816995727986,-0.004255714055718428,0.006903645901621266,-0.003783618921887116,-0.09814821326627889,0.006706138550056736,-0.042802268957453454,-0.02463360299142393,-0.05968263302729064,-0.09534798831820145,-0.26827228593749824,-0.0345995880783104,-0.125172339222477,-0.2803020530117739
-0.24119059311006985,0.014194889520484089,0.039864854121475404,-0.06756180123628551,0.04374193931702553,-0.29085386363992244,0.2343306053468113,-0.24130110700877241,-0.04292730226816726,-0.012884430784311873,-0.19687145238653983,0.07249239791192798,0.07737008406493334,-0.20169320858376974,0.01673715512200852,0.03936851987916061,0.2617773015589522,0.13649001065758337,0.007222277825639067,0.23836535780073956,-0.10021227325416192,-0.08343374035331802
-0.24374792369392734,-0.031025510025387944,0.045706491907296073,-0.04832024713856908,0.08489814479324172,-0.4383343356020513,0.526080680958663,-0.29085149230693447,-0.03788364061123811,0.0005374721009062162,-0.15457434075826704,0.02267831161074076,0.06643051195133963,-0.1507204210381797,-0.13697816372187444,-0.00867552234476291,0.23698011111040704,0.20009898455954256,-0.0182295901502149,0.19122687434654767,-0.14665876451096593,-0.10058525164504552
-0.1327584548943178,0.0304293314608329,0.05037305803892069,-0.044721233894483084,0.08478857848727943,-0.3560712745154105,0.36328227423698306,-0.26173065548482083,-0.02217065093402839,-0.009667018534745086,0.014355921442024557,0.00196534860703596,0.03700925236582309,0.021008947229602056,-0.09806572798290998,-0.005901174059250236,0.24148557981417,0.37990761994856564,-0.0633172179204792,0.1681805651307276,-0.2472692768250545,-0.28057234190484187
-0.1559877364857738,-0.04674024257989504,0.03659154373003375,-0.04157910692903754,0.05453134193425002,-0.3868022318921747,0.3810268212456567,-0.25604375963377063,-0.02453011108142413,-0.015841104751781156,-0.02458915783726209,0.00494604376137397,0.02694861275689602,-0.02099585675064686,-0.1005697021537923,0.02053503244130076,0.13090928819134687,0.23318323739763977,-0.038512377408018175,0.34828744950966706,0.07474106654926195,-0.21285462757487617
-0.09185961078108798,0.006515619942514834,0.06925814045144336,-0.04659269583355286,0.08619705564960384,-0.38936085046501817,0.3500784953925438,-0.2596497215745977,-0.021823851062128394,-0.01828582785573531,0.044547564157029124,-0.0037392127174599066,0.01602808362003856,0.04671160564440102,-0.09969574823170226,-0.0014908246341663726,-0.016422741254816114,0.29733173090532317,-0.17783783803300227,0.020384914971141085,-0.1647229319158647,-0.18495200605968007
-0.10448436527090278,-0.021311613545215935,0.040835983044840575,-0.027778423013386497,0.06143308723880426,-0.24259963041279473,0.2624337733907394,-0.19548999028276118,0.013988832808364741,0.01051049198136223,0.09831874640347142,0.010194319573394476,0.040135196074146055,0.09483481729459418,-0.1060739823942552,-0.0020216682846385466,-0.11978127688077218,0.33342449445686434,-0.07968937407776484,0.2428109301383955,-0.01035900011806559,-0.03214702231374917
-0.03546474679411679,0.15187255551261833,0.0028936232665857323,-0.19377406056929597,-0.27530483809601675,0.38198755560965725,-0.31328212366508196,0.29763044260160343,0.037232111610126385,0.013971684943599693,0.1336051777729035,0.07828940757669632,-0.017459524362082517,0.14216138985981305,0.07270807885317464,0.02036137118502541,0.11994591681955553,0.41412265697789724,0.34443525089410776,-0.06302332475379714,0.2508252231684325,0.4030419870229421
-0.012755737970185694,0.16673572779004608,0.02421094644400598,-0.2458362184103856,-0.3146166197080003,0.40004705363759513,0.009425920417968726,0.3235719257717364,0.013687029430215582,-0.010922270916703381,0.16433778857411535,0.06683805528770836,-0.0530620390943211,0.158716086704473,0.09390856497456776,0.02881154085452958,0.11053095424185753,0.301928972469585,0.3547019052370761,0.00892830689592038,0.21947482376440056,0.4173474563923813
-0.05238860659022723,0.12159268836727312,0.011127572834073719,-0.17780902608533086,-0.22572476181483705,0.30369548252426787,-0.28383368624050836,0.25478348519282384,0.021967349964318508,0.002882445910426311,0.19083300951588963,0.07177647565637163,-0.06378160446808723,0.06160923828979959,0.06573871783658145,0.0344598490242241,0.11224834547190228,0.36321219448363623,0.33250055216166985,0.053245078150989805,0.2487033468481157,0.40085909358058297
-0.06239514154487768,0.1093007862824522,0.008630330223176053,-0.25051019356553866,-0.2646829272120458,0.27553935769547866,-0.3149079449556573,0.22287622965427528,0.019281024221772854,0.013016796966961534,0.06606187102948563,0.06503720057778263,-0.01526003175365511,0.061473676888810315,0.018194974219266635,0.04623929301782886,0.13371189772247208,0.4198286529361546,0.3946010983992723,0.2618256430025436,0.1427060190781414,0.46510879677263495
-0.03937071563119299,0.11396434422700887,0.009420533863739707,-0.20838449730107944,-0.2527016918956193,0.33248637030490324,-0.3033113315223011,0.27693644940800727,0.0345422137040697,0.017058642406845136,0.12790735538411524,0.06765117271317599,-0.025668286228620864,0.12504733580467156,0.04638021386968574,0.04857266708886546,0.12494336997319179,0.39401989121450237,0.4125918859786006,0.1541217059399892,0.26055212492261143,0.43055978321334004
0.02000418056901189,-0.1711254270025653,0.010721059319159348,-0.1982203790021879,-0.24125704399239412,0.2778566365088641,-0.3140386345246593,0.22287432761258097,0.0410487289239362,0.01550493885450523,0.14327428778516432,0.0619566789798524,-0.004403346465301403,0.1524426367917073,0.07496035753909436,0.0198515460262627,0.067275956265081,0.3239876124301917,0.2773125156734664,0.0009249645156239404,0.312061750765088,0.3409070871398057
0.14117295103869007,-0.04240759423015158,0.05641502842553613,0.24282251109915656,0.1418710907453597,-0.18944905804250922,0.31411383433753676,-0.13891696997337377,0.0004967061635640035,0.004868140934988441,-0.005122306762819132,-0.008752290215166287,-0.032698505729971176,-0.0031378563343589937,0.09705398585950058,0.0324301748874323,0.10285787667273598,-0.10187563226817421,-0.3812553504185271,-0.6391814408318215,0.13427453399783718,-0.4490908833241644
0.02378818774684061,-0.06746974618150219,0.059915363322763725,0.2464753523034392,0.10384081498257744,-0.2067286576145707,0.26492671988574873,-0.1596058816423333,-0.018803853378899966,-0.0006405324192171129,-0.02306496974454627,-0.012033763338806952,-0.044739540767432945,-0.023731892154989317,-0.08350820908014267,0.016951057216108005,0.014574618744137431,-0.08400934165857611,-0.5880933420729337,-0.5519456615677214,0.041455774534107315,-0.48495485771538965
0.02315812964009224,-0.07803984533379688,-0.07007054127880295,0.23160140920815409,-0.02845800944939162,-0.18150570033371582,0.2968198256109553,-0.13561417953189306,0.022579981099557847,0.02536309458084304,-0.0034670054050514017,-0.01386193381327541,-0.03673351320319542,0.00041844122903096257,-0.12020937812312399,0.014459272903582376,0.06298908934463178,-0.019222525482816076,-0.39250672629722155,-0.4175165844787021,0.028750343666980763,-0.43746692734190373
0.00030794364422954084,-0.09628120919335235,-0.10327560492794742,0.14098179085740095,-0.02550077046216548,-0.10672721334410026,0.19872243909898393,-0.0948319602482275,0.01456316923054038,0.017523682336379628,0.012167973931361532,-0.012764985276613435,-0.043609543650628114,-0.0013111954263619848,-0.07636369898245685,0.015240503852123987,0.19615490445653852,-0.0582654067829002,-0.42550219915536475,-0.4345614672686699,0.1427488031961874,-0.41819473387244216
-0.06847976733042622,-0.12080094756245598,-0.11915875757637696,0.22777629941853483,-0.1522031953167471,-0.17967067042532434,0.3261089398091576,-0.12117788305286482,0.01848723481558782,0.005621780487905267,0.002892752438165275,-0.021315630119052874,-0.04670966958382898,-0.0026908897721865275,-0.17222954378740982,0.01732891609045079,0.14140413227771417,-0.05659623815066001,-0.6311911805341874,-0.27333257646321446,-0.14445859795218097,-0.7325792012754135
