MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
0.011160237761796452,0.01749944413328194,0.009517857061437098,0.003926785483345157,-0.0017222223444241535,0.011508848832854711,-0.005140357285745268,0.015087340726458932,0.006042975881427992,0.0006199996889336035,-0.002158015889726812,0.014205197624105494,0.009835753519146237,0.000182459969073534,0.001412142902991036,-0.007357698526320746,-0.026882539016514783,0.011087856890808325,0.04544591169455089,0.021330594655155438,0.009228690307063516,0.041768729447176155
0.011082420277962229,0.017870872566545584,2.936516422778368e-05,0.0033646822812443133,-0.0012353175611860934,0.010669126535685792,-0.0022587302600368276,0.01723019787190424,0.014436547281511593,0.005210594928066712,0.0009755158464395208,0.016056268777756486,0.011892182010633405,0.0018019044728134759,0.00419964283126319,-0.009294841343216832,0.0014134523041138892,0.010458293457631954,0.04316912596870679,0.021997499399003573,0.012649880757089704,0.04488130873447517
0.0023812298926350196,0.016263729733018407,-0.0012181347139994614,0.004207777467818232,-0.0012443651731518911,0.01227507872190472,9.031735829921672e-05,0.01997448342233838,0.008023571358935442,0.0038547613791888578,0.0038064682803087635,0.018206864158564713,0.009985277410887648,0.002985118615470128,0.005613571388712444,-0.007437698502762942,-0.023929880413197678,0.011579960074450356,0.04608257846586639,0.02292166606071987,0.009080118875135667,0.043097499134310054
0.0016112298752705102,0.017060396338183636,-0.0008074205121374689,0.004376110801385949,-0.0016303175202847342,0.011446745497269149,2.198402191424975e-05,0.019400197750874214,0.008326904685527553,0.005974761361139827,0.0039614682812680255,0.018226864150201437,0.01152027723757783,0.003502499568130588,0.005868571404025715,-0.007486984232818941,-0.016269880584295605,0.011579960074450356,0.04432162603683537,0.02312666594880284,0.00996178554254584,0.042506546608055945
0.0016792060840816704,0.017784563052700833,-0.0009825395891675725,0.004617777479143115,-0.0015419841759648988,0.0024267456861343816,0.00015460302387509728,0.01129924566630507,0.00841428558138432,0.004075475692807231,0.003506944418695639,0.015721864145598376,0.010195753553125542,0.003216547278134385,0.0018495238105242606,-0.007881031881115632,-0.027111546964588343,0.011354483884642831,0.04661400693876203,0.019527261194743916,0.008455118906567805,0.04322368936380371
0.010636229896190343,0.015567777427913826,0.0004924208160082344,0.002985515628824942,-0.00152765878046921,0.015063213629218808,-0.003748452444815484,0.019885078767256346,0.008908610673097428,0.002650118570018094,-0.0016819443866916118,0.019179999076004605,0.009641944140312261,0.001499285213649273,0.0069296428357847615,-0.006793769933865406,-0.024198213723575463,0.010722896629886236,0.04678305460227421,0.021357261269440642,-0.0013925793880480342,0.043639562522294
-0.01211428546521347,-0.010781428283953573,-0.01619928522792179,-0.012764999629580416,-0.016998809051292484,-0.05406666500872234,-0.011640952253364957,-0.0677426178829046,-0.02619333235081285,-0.032604522173060105,-0.0027085711891413665,-0.02985071302158758,-0.02835999907110818,-0.014270713696605526,-0.002874761688290164,-0.003324285264825448,-0.010067142776679248,0.0036392857070313765,0.03293976145680062,0.027184522830939386,-0.07584428459435003,0.03524380875111092
-0.056368808674160394,-0.010989047726907302,-0.029545713508268817,0.008310952404863202,-0.017584523345867638,-0.07502261666610138,-0.021911666038504335,-0.06668214169098065,-0.029016427205351646,-0.038464521837304345,-0.019313570834929124,-0.03354642729944317,-0.03037285619706381,-0.028089046759414486,-0.03037499900441617,0.005493095536658075,-0.005112857089552563,-0.001273809381236788,-0.0007959515741094947,-0.019103332320519258,-0.05133595168183092,0.01170023815066088
0.001929523960861843,0.01581333304027794,-0.0006785712053533643,0.0036297617916716263,-0.0054561903866124336,0.026772975405619945,0.006286785484990105,0.019683213898242683,-0.0307338086864911,-0.017124404391506688,0.0006457142987346742,-0.02893618961388711,-0.011067142471729312,-0.000518452322576195,0.0027764283478609285,-0.0028874999200343156,-0.008024047389626502,0.006640714246314019,0.03954607047722675,0.02942988020644407,0.013247261490905658,0.039624642519338525
0.002647142749774503,0.009422979463124648,0.0011440116900485009,0.0027274602109901027,0.0015136903763050213,0.02006742379987827,0.005832618862041272,0.018422936115021004,0.014991626232222189,0.009721828153560636,-0.00103475852705742,0.014757935914385598,0.020547661652526587,0.002497067016083747,0.005173333226994145,-0.0021786109925960775,0.0062945670577755665,0.009178614662960171,0.04651523715496296,0.02039571372588398,0.011832900293929924,0.04012861436920503
